fips,region,sid,county,state,nis,is_presence,gc,nps,nps_presence,pop,i21,long,lat,group,county_fips,pop_log
42045,1,92,delaware,pa,1,1,21,1,1,566747,1,-75.280266,39.974964,42045.1,42045,5.7533892299244584
42045,1,92,delaware,pa,1,1,21,1,1,566747,1,-75.265448,39.965257,42045.1,42045,5.7533892299244584
42045,1,92,delaware,pa,1,1,21,1,1,566747,1,-75.248056,39.964074,42045.1,42045,5.7533892299244584
42045,1,92,delaware,pa,1,1,21,1,1,566747,1,-75.251496,39.949251,42045.1,42045,5.7533892299244584
42045,1,92,delaware,pa,1,1,21,1,1,566747,1,-75.235161,39.938271,42045.1,42045,5.7533892299244584
42045,1,92,delaware,pa,1,1,21,1,1,566747,1,-75.242186,39.933426,42045.1,42045,5.7533892299244584
42045,1,92,delaware,pa,1,1,21,1,1,566747,1,-75.247068,39.913778,42045.1,42045,5.7533892299244584
42045,1,92,delaware,pa,1,1,21,1,1,566747,1,-75.264433,39.882167,42045.1,42045,5.7533892299244584
42045,1,92,delaware,pa,1,1,21,1,1,566747,1,-75.262539,39.876578,42045.1,42045,5.7533892299244584
42045,1,92,delaware,pa,1,1,21,1,1,566747,1,-75.215722,39.876087,42045.1,42045,5.7533892299244584
42045,1,92,delaware,pa,1,1,21,1,1,566747,1,-75.2108764,39.86570859,42045.1,42045,5.7533892299244584
42045,1,92,delaware,pa,1,1,21,1,1,566747,1,-75.221025,39.861113,42045.1,42045,5.7533892299244584
42045,1,92,delaware,pa,1,1,21,1,1,566747,1,-75.235026,39.856613,42045.1,42045,5.7533892299244584
42045,1,92,delaware,pa,1,1,21,1,1,566747,1,-75.243431,39.854597,42045.1,42045,5.7533892299244584
42045,1,92,delaware,pa,1,1,21,1,1,566747,1,-75.271159,39.84944,42045.1,42045,5.7533892299244584
42045,1,92,delaware,pa,1,1,21,1,1,566747,1,-75.293376,39.848782,42045.1,42045,5.7533892299244584
42045,1,92,delaware,pa,1,1,21,1,1,566747,1,-75.309674,39.850179,42045.1,42045,5.7533892299244584
42045,1,92,delaware,pa,1,1,21,1,1,566747,1,-75.323232,39.849812,42045.1,42045,5.7533892299244584
42045,1,92,delaware,pa,1,1,21,1,1,566747,1,-75.330433,39.849012,42045.1,42045,5.7533892299244584
42045,1,92,delaware,pa,1,1,21,1,1,566747,1,-75.341765,39.846082,42045.1,42045,5.7533892299244584
42045,1,92,delaware,pa,1,1,21,1,1,566747,1,-75.3544,39.839917,42045.1,42045,5.7533892299244584
42045,1,92,delaware,pa,1,1,21,1,1,566747,1,-75.371835,39.827612,42045.1,42045,5.7533892299244584
42045,1,92,delaware,pa,1,1,21,1,1,566747,1,-75.38976446,39.81581946,42045.1,42045,5.7533892299244584
42045,1,92,delaware,pa,1,1,21,1,1,566747,1,-75.390536,39.815312,42045.1,42045,5.7533892299244584
42045,1,92,delaware,pa,1,1,21,1,1,566747,1,-75.403737,39.807512,42045.1,42045,5.7533892299244584
42045,1,92,delaware,pa,1,1,21,1,1,566747,1,-75.415062,39.801919,42045.1,42045,5.7533892299244584
42045,1,92,delaware,pa,1,1,21,1,1,566747,1,-75.428027,39.809228,42045.1,42045,5.7533892299244584
42045,1,92,delaware,pa,1,1,21,1,1,566747,1,-75.453715,39.820359,42045.1,42045,5.7533892299244584
42045,1,92,delaware,pa,1,1,21,1,1,566747,1,-75.463312,39.82387,42045.1,42045,5.7533892299244584
42045,1,92,delaware,pa,1,1,21,1,1,566747,1,-75.481207,39.829191,42045.1,42045,5.7533892299244584
42045,1,92,delaware,pa,1,1,21,1,1,566747,1,-75.498805,39.833411,42045.1,42045,5.7533892299244584
42045,1,92,delaware,pa,1,1,21,1,1,566747,1,-75.518405,39.836432,42045.1,42045,5.7533892299244584
42045,1,92,delaware,pa,1,1,21,1,1,566747,1,-75.539309,39.838355,42045.1,42045,5.7533892299244584
42045,1,92,delaware,pa,1,1,21,1,1,566747,1,-75.570433,39.839185,42045.1,42045,5.7533892299244584
42045,1,92,delaware,pa,1,1,21,1,1,566747,1,-75.579821,39.838714,42045.1,42045,5.7533892299244584
42045,1,92,delaware,pa,1,1,21,1,1,566747,1,-75.593643,39.837658,42045.1,42045,5.7533892299244584
42045,1,92,delaware,pa,1,1,21,1,1,566747,1,-75.59487405,39.83748314,42045.1,42045,5.7533892299244584
42045,1,92,delaware,pa,1,1,21,1,1,566747,1,-75.597596,39.874161,42045.1,42045,5.7533892299244584
42047,1,93,elk,pa,0,0,5,0,0,29910,0,-79.093588,41.423286,42047.1,42047,4.4758164130313185
42047,1,93,elk,pa,0,0,5,0,0,29910,0,-79.065154,41.423194,42047.1,42047,4.4758164130313185
42047,1,93,elk,pa,0,0,5,0,0,29910,0,-79.06352,41.453207,42047.1,42047,4.4758164130313185
42047,1,93,elk,pa,0,0,5,0,0,29910,0,-78.976658,41.451761,42047.1,42047,4.4758164130313185
42047,1,93,elk,pa,0,0,5,0,0,29910,0,-78.976657,41.436963,42047.1,42047,4.4758164130313185
42047,1,93,elk,pa,0,0,5,0,0,29910,0,-78.958957,41.437061,42047.1,42047,4.4758164130313185
42047,1,93,elk,pa,0,0,5,0,0,29910,0,-78.956042,41.623402,42047.1,42047,4.4758164130313185
42047,1,93,elk,pa,0,0,5,0,0,29910,0,-78.956056,41.623863,42047.1,42047,4.4758164130313185
42047,1,93,elk,pa,0,0,5,0,0,29910,0,-78.815809,41.622726,42047.1,42047,4.4758164130313185
42047,1,93,elk,pa,0,0,5,0,0,29910,0,-78.672528,41.625061,42047.1,42047,4.4758164130313185
42047,1,93,elk,pa,0,0,5,0,0,29910,0,-78.641557,41.628186,42047.1,42047,4.4758164130313185
42047,1,93,elk,pa,0,0,5,0,0,29910,0,-78.483409,41.629898,42047.1,42047,4.4758164130313185
42047,1,93,elk,pa,0,0,5,0,0,29910,0,-78.482836,41.602354,42047.1,42047,4.4758164130313185
42047,1,93,elk,pa,0,0,5,0,0,29910,0,-78.419118,41.602188,42047.1,42047,4.4758164130313185
42047,1,93,elk,pa,0,0,5,0,0,29910,0,-78.420028,41.405046,42047.1,42047,4.4758164130313185
42047,1,93,elk,pa,0,0,5,0,0,29910,0,-78.253959,41.404721,42047.1,42047,4.4758164130313185
42047,1,93,elk,pa,0,0,5,0,0,29910,0,-78.254382,41.323584,42047.1,42047,4.4758164130313185
42047,1,93,elk,pa,0,0,5,0,0,29910,0,-78.234675,41.323413,42047.1,42047,4.4758164130313185
42047,1,93,elk,pa,0,0,5,0,0,29910,0,-78.236817,41.230475,42047.1,42047,4.4758164130313185
42047,1,93,elk,pa,0,0,5,0,0,29910,0,-78.646666,41.253778,42047.1,42047,4.4758164130313185
42047,1,93,elk,pa,0,0,5,0,0,29910,0,-78.647947,41.21746,42047.1,42047,4.4758164130313185
42047,1,93,elk,pa,0,0,5,0,0,29910,0,-78.710248000000007,41.201859,42047.1,42047,4.4758164130313185
42047,1,93,elk,pa,0,0,5,0,0,29910,0,-78.710059,41.230243,42047.1,42047,4.4758164130313185
42047,1,93,elk,pa,0,0,5,0,0,29910,0,-78.738214,41.230672,42047.1,42047,4.4758164130313185
42047,1,93,elk,pa,0,0,5,0,0,29910,0,-78.73528,41.262915,42047.1,42047,4.4758164130313185
42047,1,93,elk,pa,0,0,5,0,0,29910,0,-78.959157,41.362161,42047.1,42047,4.4758164130313185
42047,1,93,elk,pa,0,0,5,0,0,29910,0,-78.97159,41.376506,42047.1,42047,4.4758164130313185
42047,1,93,elk,pa,0,0,5,0,0,29910,0,-78.992688,41.368616,42047.1,42047,4.4758164130313185
42047,1,93,elk,pa,0,0,5,0,0,29910,0,-79.020329,41.350494,42047.1,42047,4.4758164130313185
42047,1,93,elk,pa,0,0,5,0,0,29910,0,-79.027786,41.357205,42047.1,42047,4.4758164130313185
42047,1,93,elk,pa,0,0,5,0,0,29910,0,-79.065138,41.350157,42047.1,42047,4.4758164130313185
42047,1,93,elk,pa,0,0,5,0,0,29910,0,-79.076706,41.354249,42047.1,42047,4.4758164130313185
42047,1,93,elk,pa,0,0,5,0,0,29910,0,-79.095096,41.340658,42047.1,42047,4.4758164130313185
42047,1,93,elk,pa,0,0,5,0,0,29910,0,-79.093588,41.423286,42047.1,42047,4.4758164130313185
42051,1,94,fayette,pa,0,0,21,2,1,129274,0,-80.009135,39.977146,42051.1,42051,5.111511186968867
42051,1,94,fayette,pa,0,0,21,2,1,129274,0,-79.998014,39.983322,42051.1,42051,5.111511186968867
42051,1,94,fayette,pa,0,0,21,2,1,129274,0,-79.990894,39.986554,42051.1,42051,5.111511186968867
42051,1,94,fayette,pa,0,0,21,2,1,129274,0,-79.995726,40.005097,42051.1,42051,5.111511186968867
42051,1,94,fayette,pa,0,0,21,2,1,129274,0,-79.971407,40.01381,42051.1,42051,5.111511186968867
42051,1,94,fayette,pa,0,0,21,2,1,129274,0,-79.95462,39.995274,42051.1,42051,5.111511186968867
42051,1,94,fayette,pa,0,0,21,2,1,129274,0,-79.934523,39.999626,42051.1,42051,5.111511186968867
42051,1,94,fayette,pa,0,0,21,2,1,129274,0,-79.929785999999993,40.011745,42051.1,42051,5.111511186968867
42051,1,94,fayette,pa,0,0,21,2,1,129274,0,-79.91432,40.021037,42051.1,42051,5.111511186968867
42051,1,94,fayette,pa,0,0,21,2,1,129274,0,-79.889954,40.022462,42051.1,42051,5.111511186968867
42051,1,94,fayette,pa,0,0,21,2,1,129274,0,-79.877048,40.036826,42051.1,42051,5.111511186968867
42051,1,94,fayette,pa,0,0,21,2,1,129274,0,-79.891609,40.049417,42051.1,42051,5.111511186968867
42051,1,94,fayette,pa,0,0,21,2,1,129274,0,-79.878937,40.063033,42051.1,42051,5.111511186968867
42051,1,94,fayette,pa,0,0,21,2,1,129274,0,-79.896153,40.070473,42051.1,42051,5.111511186968867
42051,1,94,fayette,pa,0,0,21,2,1,129274,0,-79.896489,40.079833,42051.1,42051,5.111511186968867
42051,1,94,fayette,pa,0,0,21,2,1,129274,0,-79.862456,40.075657,42051.1,42051,5.111511186968867
42051,1,94,fayette,pa,0,0,21,2,1,129274,0,-79.838999,40.090601,42051.1,42051,5.111511186968867
42051,1,94,fayette,pa,0,0,21,2,1,129274,0,-79.852536,40.116104,42051.1,42051,5.111511186968867
42051,1,94,fayette,pa,0,0,21,2,1,129274,0,-79.877385,40.126792,42051.1,42051,5.111511186968867
42051,1,94,fayette,pa,0,0,21,2,1,129274,0,-79.869243,40.128094,42051.1,42051,5.111511186968867
42051,1,94,fayette,pa,0,0,21,2,1,129274,0,-79.744404,40.128168,42051.1,42051,5.111511186968867
42051,1,94,fayette,pa,0,0,21,2,1,129274,0,-79.72438,40.123123,42051.1,42051,5.111511186968867
42051,1,94,fayette,pa,0,0,21,2,1,129274,0,-79.705399,40.107638,42051.1,42051,5.111511186968867
42051,1,94,fayette,pa,0,0,21,2,1,129274,0,-79.686137,40.11389,42051.1,42051,5.111511186968867
42051,1,94,fayette,pa,0,0,21,2,1,129274,0,-79.668495,40.097308,42051.1,42051,5.111511186968867
42051,1,94,fayette,pa,0,0,21,2,1,129274,0,-79.641098,40.088317,42051.1,42051,5.111511186968867
42051,1,94,fayette,pa,0,0,21,2,1,129274,0,-79.622635,40.094337,42051.1,42051,5.111511186968867
42051,1,94,fayette,pa,0,0,21,2,1,129274,0,-79.593021,40.082055,42051.1,42051,5.111511186968867
42051,1,94,fayette,pa,0,0,21,2,1,129274,0,-79.578966,40.105496,42051.1,42051,5.111511186968867
42051,1,94,fayette,pa,0,0,21,2,1,129274,0,-79.540347,40.114035,42051.1,42051,5.111511186968867
42051,1,94,fayette,pa,0,0,21,2,1,129274,0,-79.505188,40.140568,42051.1,42051,5.111511186968867
42051,1,94,fayette,pa,0,0,21,2,1,129274,0,-79.480367,40.143124,42051.1,42051,5.111511186968867
42051,1,94,fayette,pa,0,0,21,2,1,129274,0,-79.447723,40.13027,42051.1,42051,5.111511186968867
42051,1,94,fayette,pa,0,0,21,2,1,129274,0,-79.43756,40.11586,42051.1,42051,5.111511186968867
42051,1,94,fayette,pa,0,0,21,2,1,129274,0,-79.40193,40.10283,42051.1,42051,5.111511186968867
42051,1,94,fayette,pa,0,0,21,2,1,129274,0,-79.393712,40.090897,42051.1,42051,5.111511186968867
42051,1,94,fayette,pa,0,0,21,2,1,129274,0,-79.355627,40.074359,42051.1,42051,5.111511186968867
42051,1,94,fayette,pa,0,0,21,2,1,129274,0,-79.34177,40.04317,42051.1,42051,5.111511186968867
42051,1,94,fayette,pa,0,0,21,2,1,129274,0,-79.293682,40.040413,42051.1,42051,5.111511186968867
42051,1,94,fayette,pa,0,0,21,2,1,129274,0,-79.296131,40.03675,42051.1,42051,5.111511186968867
42051,1,94,fayette,pa,0,0,21,2,1,129274,0,-79.363739,39.947778,42051.1,42051,5.111511186968867
42051,1,94,fayette,pa,0,0,21,2,1,129274,0,-79.398718,39.900628,42051.1,42051,5.111511186968867
42051,1,94,fayette,pa,0,0,21,2,1,129274,0,-79.417558,39.853776,42051.1,42051,5.111511186968867
42051,1,94,fayette,pa,0,0,21,2,1,129274,0,-79.381956,39.836861,42051.1,42051,5.111511186968867
42051,1,94,fayette,pa,0,0,21,2,1,129274,0,-79.381233,39.826876,42051.1,42051,5.111511186968867
42051,1,94,fayette,pa,0,0,21,2,1,129274,0,-79.365695,39.820546,42051.1,42051,5.111511186968867
42051,1,94,fayette,pa,0,0,21,2,1,129274,0,-79.368849,39.801458,42051.1,42051,5.111511186968867
42051,1,94,fayette,pa,0,0,21,2,1,129274,0,-79.356757,39.781477,42051.1,42051,5.111511186968867
42051,1,94,fayette,pa,0,0,21,2,1,129274,0,-79.380058,39.790077,42051.1,42051,5.111511186968867
42051,1,94,fayette,pa,0,0,21,2,1,129274,0,-79.391658,39.777977,42051.1,42051,5.111511186968867
42051,1,94,fayette,pa,0,0,21,2,1,129274,0,-79.378658,39.768877,42051.1,42051,5.111511186968867
42051,1,94,fayette,pa,0,0,21,2,1,129274,0,-79.399858,39.755577,42051.1,42051,5.111511186968867
42051,1,94,fayette,pa,0,0,21,2,1,129274,0,-79.394058,39.743277,42051.1,42051,5.111511186968867
42051,1,94,fayette,pa,0,0,21,2,1,129274,0,-79.409959,39.734978,42051.1,42051,5.111511186968867
42051,1,94,fayette,pa,0,0,21,2,1,129274,0,-79.392659,39.732678,42051.1,42051,5.111511186968867
42051,1,94,fayette,pa,0,0,21,2,1,129274,0,-79.39245841,39.72143936,42051.1,42051,5.111511186968867
42051,1,94,fayette,pa,0,0,21,2,1,129274,0,-79.476662,39.721078,42051.1,42051,5.111511186968867
42051,1,94,fayette,pa,0,0,21,2,1,129274,0,-79.548465,39.720778,42051.1,42051,5.111511186968867
42051,1,94,fayette,pa,0,0,21,2,1,129274,0,-79.608223,39.721154,42051.1,42051,5.111511186968867
42051,1,94,fayette,pa,0,0,21,2,1,129274,0,-79.610623,39.721245,42051.1,42051,5.111511186968867
42051,1,94,fayette,pa,0,0,21,2,1,129274,0,-79.763774,39.720776,42051.1,42051,5.111511186968867
42051,1,94,fayette,pa,0,0,21,2,1,129274,0,-79.852904,39.720713,42051.1,42051,5.111511186968867
42051,1,94,fayette,pa,0,0,21,2,1,129274,0,-79.853131,39.720713,42051.1,42051,5.111511186968867
42051,1,94,fayette,pa,0,0,21,2,1,129274,0,-79.91617057,39.72089322,42051.1,42051,5.111511186968867
42051,1,94,fayette,pa,0,0,21,2,1,129274,0,-79.903679,39.743478,42051.1,42051,5.111511186968867
42051,1,94,fayette,pa,0,0,21,2,1,129274,0,-79.93008,39.757078,42051.1,42051,5.111511186968867
42051,1,94,fayette,pa,0,0,21,2,1,129274,0,-79.934411,39.781277,42051.1,42051,5.111511186968867
42051,1,94,fayette,pa,0,0,21,2,1,129274,0,-79.908577,39.793477,42051.1,42051,5.111511186968867
42051,1,94,fayette,pa,0,0,21,2,1,129274,0,-79.920168,39.812278,42051.1,42051,5.111511186968867
42051,1,94,fayette,pa,0,0,21,2,1,129274,0,-79.924376,39.838176,42051.1,42051,5.111511186968867
42051,1,94,fayette,pa,0,0,21,2,1,129274,0,-79.937977,39.846676,42051.1,42051,5.111511186968867
42051,1,94,fayette,pa,0,0,21,2,1,129274,0,-79.92465,39.855056,42051.1,42051,5.111511186968867
42051,1,94,fayette,pa,0,0,21,2,1,129274,0,-79.930676,39.868076,42051.1,42051,5.111511186968867
42051,1,94,fayette,pa,0,0,21,2,1,129274,0,-79.915278,39.8803,42051.1,42051,5.111511186968867
42051,1,94,fayette,pa,0,0,21,2,1,129274,0,-79.929598,39.907739,42051.1,42051,5.111511186968867
42051,1,94,fayette,pa,0,0,21,2,1,129274,0,-79.923325,39.921547,42051.1,42051,5.111511186968867
42051,1,94,fayette,pa,0,0,21,2,1,129274,0,-79.957246,39.953274,42051.1,42051,5.111511186968867
42051,1,94,fayette,pa,0,0,21,2,1,129274,0,-79.974238,39.955114,42051.1,42051,5.111511186968867
42051,1,94,fayette,pa,0,0,21,2,1,129274,0,-79.993711,39.949386,42051.1,42051,5.111511186968867
42051,1,94,fayette,pa,0,0,21,2,1,129274,0,-80.009344,39.958794,42051.1,42051,5.111511186968867
42051,1,94,fayette,pa,0,0,21,2,1,129274,0,-80.009135,39.977146,42051.1,42051,5.111511186968867
42055,1,95,franklin,pa,2,1,7,1,1,155027,1,-78.09897029,39.72246654,42055.1,42055,5.19040734287892
42055,1,95,franklin,pa,2,1,7,1,1,155027,1,-78.069297,39.748298,42055.1,42055,5.19040734287892
42055,1,95,franklin,pa,2,1,7,1,1,155027,1,-78.064498,39.757701,42055.1,42055,5.19040734287892
42055,1,95,franklin,pa,2,1,7,1,1,155027,1,-78.028503,39.7999,42055.1,42055,5.19040734287892
42055,1,95,franklin,pa,2,1,7,1,1,155027,1,-78.0027,39.826599,42055.1,42055,5.19040734287892
42055,1,95,franklin,pa,2,1,7,1,1,155027,1,-77.975135,39.871788,42055.1,42055,5.19040734287892
42055,1,95,franklin,pa,2,1,7,1,1,155027,1,-77.956543,39.914824,42055.1,42055,5.19040734287892
42055,1,95,franklin,pa,2,1,7,1,1,155027,1,-77.956188,39.927024,42055.1,42055,5.19040734287892
42055,1,95,franklin,pa,2,1,7,1,1,155027,1,-77.937789,39.948944,42055.1,42055,5.19040734287892
42055,1,95,franklin,pa,2,1,7,1,1,155027,1,-77.920952,40.00045,42055.1,42055,5.19040734287892
42055,1,95,franklin,pa,2,1,7,1,1,155027,1,-77.883327,40.048518,42055.1,42055,5.19040734287892
42055,1,95,franklin,pa,2,1,7,1,1,155027,1,-77.864489,40.061568,42055.1,42055,5.19040734287892
42055,1,95,franklin,pa,2,1,7,1,1,155027,1,-77.856772,40.069231,42055.1,42055,5.19040734287892
42055,1,95,franklin,pa,2,1,7,1,1,155027,1,-77.796386,40.166814,42055.1,42055,5.19040734287892
42055,1,95,franklin,pa,2,1,7,1,1,155027,1,-77.768325,40.204129,42055.1,42055,5.19040734287892
42055,1,95,franklin,pa,2,1,7,1,1,155027,1,-77.724197,40.250124,42055.1,42055,5.19040734287892
42055,1,95,franklin,pa,2,1,7,1,1,155027,1,-77.70303,40.263576,42055.1,42055,5.19040734287892
42055,1,95,franklin,pa,2,1,7,1,1,155027,1,-77.684612,40.276744,42055.1,42055,5.19040734287892
42055,1,95,franklin,pa,2,1,7,1,1,155027,1,-77.671761,40.289825,42055.1,42055,5.19040734287892
42055,1,95,franklin,pa,2,1,7,1,1,155027,1,-77.656416,40.270393,42055.1,42055,5.19040734287892
42055,1,95,franklin,pa,2,1,7,1,1,155027,1,-77.667711,40.252001,42055.1,42055,5.19040734287892
42055,1,95,franklin,pa,2,1,7,1,1,155027,1,-77.645698,40.256031,42055.1,42055,5.19040734287892
42055,1,95,franklin,pa,2,1,7,1,1,155027,1,-77.649951,40.226283,42055.1,42055,5.19040734287892
42055,1,95,franklin,pa,2,1,7,1,1,155027,1,-77.639893,40.217678,42055.1,42055,5.19040734287892
42055,1,95,franklin,pa,2,1,7,1,1,155027,1,-77.616167,40.232616,42055.1,42055,5.19040734287892
42055,1,95,franklin,pa,2,1,7,1,1,155027,1,-77.602717,40.2282,42055.1,42055,5.19040734287892
42055,1,95,franklin,pa,2,1,7,1,1,155027,1,-77.614665,40.198549,42055.1,42055,5.19040734287892
42055,1,95,franklin,pa,2,1,7,1,1,155027,1,-77.627552,40.188665,42055.1,42055,5.19040734287892
42055,1,95,franklin,pa,2,1,7,1,1,155027,1,-77.608261,40.152738,42055.1,42055,5.19040734287892
42055,1,95,franklin,pa,2,1,7,1,1,155027,1,-77.562871,40.119286,42055.1,42055,5.19040734287892
42055,1,95,franklin,pa,2,1,7,1,1,155027,1,-77.553883,40.095883,42055.1,42055,5.19040734287892
42055,1,95,franklin,pa,2,1,7,1,1,155027,1,-77.534889,40.070272,42055.1,42055,5.19040734287892
42055,1,95,franklin,pa,2,1,7,1,1,155027,1,-77.532505,40.048739,42055.1,42055,5.19040734287892
42055,1,95,franklin,pa,2,1,7,1,1,155027,1,-77.519756,40.040468,42055.1,42055,5.19040734287892
42055,1,95,franklin,pa,2,1,7,1,1,155027,1,-77.495403,40.005145,42055.1,42055,5.19040734287892
42055,1,95,franklin,pa,2,1,7,1,1,155027,1,-77.454109,39.972432,42055.1,42055,5.19040734287892
42055,1,95,franklin,pa,2,1,7,1,1,155027,1,-77.471085,39.944077,42055.1,42055,5.19040734287892
42055,1,95,franklin,pa,2,1,7,1,1,155027,1,-77.45943342,39.72022917,42055.1,42055,5.19040734287892
42055,1,95,franklin,pa,2,1,7,1,1,155027,1,-77.469145,39.720229,42055.1,42055,5.19040734287892
42055,1,95,franklin,pa,2,1,7,1,1,155027,1,-77.469274,39.720229,42055.1,42055,5.19040734287892
42055,1,95,franklin,pa,2,1,7,1,1,155027,1,-77.533496,39.72037,42055.1,42055,5.19040734287892
42055,1,95,franklin,pa,2,1,7,1,1,155027,1,-77.534883,39.720338,42055.1,42055,5.19040734287892
42055,1,95,franklin,pa,2,1,7,1,1,155027,1,-77.672365,39.720968,42055.1,42055,5.19040734287892
42055,1,95,franklin,pa,2,1,7,1,1,155027,1,-77.674638,39.721037,42055.1,42055,5.19040734287892
42055,1,95,franklin,pa,2,1,7,1,1,155027,1,-77.724228,39.721078,42055.1,42055,5.19040734287892
42055,1,95,franklin,pa,2,1,7,1,1,155027,1,-77.732727,39.721277,42055.1,42055,5.19040734287892
42055,1,95,franklin,pa,2,1,7,1,1,155027,1,-77.743315,39.721387,42055.1,42055,5.19040734287892
42055,1,95,franklin,pa,2,1,7,1,1,155027,1,-77.768644,39.721538,42055.1,42055,5.19040734287892
42055,1,95,franklin,pa,2,1,7,1,1,155027,1,-77.874822,39.722387,42055.1,42055,5.19040734287892
42055,1,95,franklin,pa,2,1,7,1,1,155027,1,-78.073826,39.722462,42055.1,42055,5.19040734287892
42055,1,95,franklin,pa,2,1,7,1,1,155027,1,-78.075861,39.722448,42055.1,42055,5.19040734287892
42055,1,95,franklin,pa,2,1,7,1,1,155027,1,-78.09897029,39.72246654,42055.1,42055,5.19040734287892
42057,1,96,fulton,pa,1,1,6,0,0,14530,0,-78.38056166,39.72263119,42057.1,42057,4.162265614298022
42057,1,96,fulton,pa,1,1,6,0,0,14530,0,-78.328849,39.781284,42057.1,42057,4.162265614298022
42057,1,96,fulton,pa,1,1,6,0,0,14530,0,-78.299003,39.8255,42057.1,42057,4.162265614298022
42057,1,96,fulton,pa,1,1,6,0,0,14530,0,-78.267502,39.903501,42057.1,42057,4.162265614298022
42057,1,96,fulton,pa,1,1,6,0,0,14530,0,-78.219811000000007,39.993288,42057.1,42057,4.162265614298022
42057,1,96,fulton,pa,1,1,6,0,0,14530,0,-78.20433,40.010979,42057.1,42057,4.162265614298022
42057,1,96,fulton,pa,1,1,6,0,0,14530,0,-78.204157,40.042203,42057.1,42057,4.162265614298022
42057,1,96,fulton,pa,1,1,6,0,0,14530,0,-78.187896,40.047054,42057.1,42057,4.162265614298022
42057,1,96,fulton,pa,1,1,6,0,0,14530,0,-78.181488,40.058715,42057.1,42057,4.162265614298022
42057,1,96,fulton,pa,1,1,6,0,0,14530,0,-78.202732,40.068898,42057.1,42057,4.162265614298022
42057,1,96,fulton,pa,1,1,6,0,0,14530,0,-78.206894,40.086265,42057.1,42057,4.162265614298022
42057,1,96,fulton,pa,1,1,6,0,0,14530,0,-78.158866,40.121902,42057.1,42057,4.162265614298022
42057,1,96,fulton,pa,1,1,6,0,0,14530,0,-78.134863,40.165131,42057.1,42057,4.162265614298022
42057,1,96,fulton,pa,1,1,6,0,0,14530,0,-78.079528,40.133884,42057.1,42057,4.162265614298022
42057,1,96,fulton,pa,1,1,6,0,0,14530,0,-77.925905,40.101911,42057.1,42057,4.162265614298022
42057,1,96,fulton,pa,1,1,6,0,0,14530,0,-77.92556,40.103977,42057.1,42057,4.162265614298022
42057,1,96,fulton,pa,1,1,6,0,0,14530,0,-77.864489,40.061568,42057.1,42057,4.162265614298022
42057,1,96,fulton,pa,1,1,6,0,0,14530,0,-77.883327,40.048518,42057.1,42057,4.162265614298022
42057,1,96,fulton,pa,1,1,6,0,0,14530,0,-77.920952,40.00045,42057.1,42057,4.162265614298022
42057,1,96,fulton,pa,1,1,6,0,0,14530,0,-77.937789,39.948944,42057.1,42057,4.162265614298022
42057,1,96,fulton,pa,1,1,6,0,0,14530,0,-77.956188,39.927024,42057.1,42057,4.162265614298022
42057,1,96,fulton,pa,1,1,6,0,0,14530,0,-77.956543,39.914824,42057.1,42057,4.162265614298022
42057,1,96,fulton,pa,1,1,6,0,0,14530,0,-77.975135,39.871788,42057.1,42057,4.162265614298022
42057,1,96,fulton,pa,1,1,6,0,0,14530,0,-78.0027,39.826599,42057.1,42057,4.162265614298022
42057,1,96,fulton,pa,1,1,6,0,0,14530,0,-78.028503,39.7999,42057.1,42057,4.162265614298022
42057,1,96,fulton,pa,1,1,6,0,0,14530,0,-78.064498,39.757701,42057.1,42057,4.162265614298022
42057,1,96,fulton,pa,1,1,6,0,0,14530,0,-78.069297,39.748298,42057.1,42057,4.162265614298022
42057,1,96,fulton,pa,1,1,6,0,0,14530,0,-78.09897029,39.72246654,42057.1,42057,4.162265614298022
42057,1,96,fulton,pa,1,1,6,0,0,14530,0,-78.202977,39.72255,42057.1,42057,4.162265614298022
42057,1,96,fulton,pa,1,1,6,0,0,14530,0,-78.204532,39.722654,42057.1,42057,4.162265614298022
42057,1,96,fulton,pa,1,1,6,0,0,14530,0,-78.240414,39.722628,42057.1,42057,4.162265614298022
42057,1,96,fulton,pa,1,1,6,0,0,14530,0,-78.243182,39.722611,42057.1,42057,4.162265614298022
42057,1,96,fulton,pa,1,1,6,0,0,14530,0,-78.269026,39.722717,42057.1,42057,4.162265614298022
42057,1,96,fulton,pa,1,1,6,0,0,14530,0,-78.269098,39.72274,42057.1,42057,4.162265614298022
42057,1,96,fulton,pa,1,1,6,0,0,14530,0,-78.330789,39.722809,42057.1,42057,4.162265614298022
42057,1,96,fulton,pa,1,1,6,0,0,14530,0,-78.337184,39.722581,42057.1,42057,4.162265614298022
42057,1,96,fulton,pa,1,1,6,0,0,14530,0,-78.339612,39.722672,42057.1,42057,4.162265614298022
42057,1,96,fulton,pa,1,1,6,0,0,14530,0,-78.340571,39.722633,42057.1,42057,4.162265614298022
42057,1,96,fulton,pa,1,1,6,0,0,14530,0,-78.342593,39.722658,42057.1,42057,4.162265614298022
42057,1,96,fulton,pa,1,1,6,0,0,14530,0,-78.34283428,39.72265783,42057.1,42057,4.162265614298022
42057,1,96,fulton,pa,1,1,6,0,0,14530,0,-78.38056166,39.72263119,42057.1,42057,4.162265614298022
42059,1,97,greene,pa,1,1,2,0,0,36870,0,-80.519423,39.806181,42059.1,42059,4.5666731376061165
