fips,county,state,i14,i15,i16,i17,i18,i19,i20,i21,i22,i23,i24,i25,long,lat,group,county_fips
37051,cumberland,nc,0,0,0.003,0.014,0.044,0.091,0.17,0.269,0.362,0.477,0.6,0.698,-78.638836,35.18205,37051.1,37051
37051,cumberland,nc,0,0,0.003,0.014,0.044,0.091,0.17,0.269,0.362,0.477,0.6,0.698,-78.629524,35.171187,37051.1,37051
37051,cumberland,nc,0,0,0.003,0.014,0.044,0.091,0.17,0.269,0.362,0.477,0.6,0.698,-78.638676,35.165887,37051.1,37051
37051,cumberland,nc,0,0,0.003,0.014,0.044,0.091,0.17,0.269,0.362,0.477,0.6,0.698,-78.634742,35.140119,37051.1,37051
37051,cumberland,nc,0,0,0.003,0.014,0.044,0.091,0.17,0.269,0.362,0.477,0.6,0.698,-78.652539,35.121014,37051.1,37051
37051,cumberland,nc,0,0,0.003,0.014,0.044,0.091,0.17,0.269,0.362,0.477,0.6,0.698,-78.639478,35.115774,37051.1,37051
37051,cumberland,nc,0,0,0.003,0.014,0.044,0.091,0.17,0.269,0.362,0.477,0.6,0.698,-78.653966,35.107687,37051.1,37051
37051,cumberland,nc,0,0,0.003,0.014,0.044,0.091,0.17,0.269,0.362,0.477,0.6,0.698,-78.653244,35.107437,37051.1,37051
37051,cumberland,nc,0,0,0.003,0.014,0.044,0.091,0.17,0.269,0.362,0.477,0.6,0.698,-78.652857,35.10696,37051.1,37051
37051,cumberland,nc,0,0,0.003,0.014,0.044,0.091,0.17,0.269,0.362,0.477,0.6,0.698,-78.652602,35.106433,37051.1,37051
37051,cumberland,nc,0,0,0.003,0.014,0.044,0.091,0.17,0.269,0.362,0.477,0.6,0.698,-78.652221,35.104715,37051.1,37051
37051,cumberland,nc,0,0,0.003,0.014,0.044,0.091,0.17,0.269,0.362,0.477,0.6,0.698,-78.651948,35.103944,37051.1,37051
37051,cumberland,nc,0,0,0.003,0.014,0.044,0.091,0.17,0.269,0.362,0.477,0.6,0.698,-78.651993,35.103536,37051.1,37051
37051,cumberland,nc,0,0,0.003,0.014,0.044,0.091,0.17,0.269,0.362,0.477,0.6,0.698,-78.652463,35.103002,37051.1,37051
37051,cumberland,nc,0,0,0.003,0.014,0.044,0.091,0.17,0.269,0.362,0.477,0.6,0.698,-78.670716,35.092469,37051.1,37051
37051,cumberland,nc,0,0,0.003,0.014,0.044,0.091,0.17,0.269,0.362,0.477,0.6,0.698,-78.672292,35.085281,37051.1,37051
37051,cumberland,nc,0,0,0.003,0.014,0.044,0.091,0.17,0.269,0.362,0.477,0.6,0.698,-78.662955,35.077962,37051.1,37051
37051,cumberland,nc,0,0,0.003,0.014,0.044,0.091,0.17,0.269,0.362,0.477,0.6,0.698,-78.658378,35.041989,37051.1,37051
37051,cumberland,nc,0,0,0.003,0.014,0.044,0.091,0.17,0.269,0.362,0.477,0.6,0.698,-78.644994,35.008401,37051.1,37051
37051,cumberland,nc,0,0,0.003,0.014,0.044,0.091,0.17,0.269,0.362,0.477,0.6,0.698,-78.647033,34.992254,37051.1,37051
37051,cumberland,nc,0,0,0.003,0.014,0.044,0.091,0.17,0.269,0.362,0.477,0.6,0.698,-78.614897,34.96283,37051.1,37051
37051,cumberland,nc,0,0,0.003,0.014,0.044,0.091,0.17,0.269,0.362,0.477,0.6,0.698,-78.572832,34.937515,37051.1,37051
37051,cumberland,nc,0,0,0.003,0.014,0.044,0.091,0.17,0.269,0.362,0.477,0.6,0.698,-78.557797,34.91538,37051.1,37051
37051,cumberland,nc,0,0,0.003,0.014,0.044,0.091,0.17,0.269,0.362,0.477,0.6,0.698,-78.546074,34.915851,37051.1,37051
37051,cumberland,nc,0,0,0.003,0.014,0.044,0.091,0.17,0.269,0.362,0.477,0.6,0.698,-78.547516,34.902346,37051.1,37051
37051,cumberland,nc,0,0,0.003,0.014,0.044,0.091,0.17,0.269,0.362,0.477,0.6,0.698,-78.512699,34.880596,37051.1,37051
37051,cumberland,nc,0,0,0.003,0.014,0.044,0.091,0.17,0.269,0.362,0.477,0.6,0.698,-78.513107,34.869088,37051.1,37051
37051,cumberland,nc,0,0,0.003,0.014,0.044,0.091,0.17,0.269,0.362,0.477,0.6,0.698,-78.494705,34.856182,37051.1,37051
37051,cumberland,nc,0,0,0.003,0.014,0.044,0.091,0.17,0.269,0.362,0.477,0.6,0.698,-78.516123,34.845919,37051.1,37051
37051,cumberland,nc,0,0,0.003,0.014,0.044,0.091,0.17,0.269,0.362,0.477,0.6,0.698,-78.533633,34.851129,37051.1,37051
37051,cumberland,nc,0,0,0.003,0.014,0.044,0.091,0.17,0.269,0.362,0.477,0.6,0.698,-78.799597,34.850857,37051.1,37051
37051,cumberland,nc,0,0,0.003,0.014,0.044,0.091,0.17,0.269,0.362,0.477,0.6,0.698,-78.842858,34.847411,37051.1,37051
37051,cumberland,nc,0,0,0.003,0.014,0.044,0.091,0.17,0.269,0.362,0.477,0.6,0.698,-78.901998,34.835268,37051.1,37051
37051,cumberland,nc,0,0,0.003,0.014,0.044,0.091,0.17,0.269,0.362,0.477,0.6,0.698,-78.927079,34.865326,37051.1,37051
37051,cumberland,nc,0,0,0.003,0.014,0.044,0.091,0.17,0.269,0.362,0.477,0.6,0.698,-78.92661,34.886698,37051.1,37051
37051,cumberland,nc,0,0,0.003,0.014,0.044,0.091,0.17,0.269,0.362,0.477,0.6,0.698,-78.940844,34.903368,37051.1,37051
37051,cumberland,nc,0,0,0.003,0.014,0.044,0.091,0.17,0.269,0.362,0.477,0.6,0.698,-78.95486,34.913266,37051.1,37051
37051,cumberland,nc,0,0,0.003,0.014,0.044,0.091,0.17,0.269,0.362,0.477,0.6,0.698,-79.038747,34.952715,37051.1,37051
37051,cumberland,nc,0,0,0.003,0.014,0.044,0.091,0.17,0.269,0.362,0.477,0.6,0.698,-79.036917,34.956953,37051.1,37051
37051,cumberland,nc,0,0,0.003,0.014,0.044,0.091,0.17,0.269,0.362,0.477,0.6,0.698,-79.049699,34.991954,37051.1,37051
37051,cumberland,nc,0,0,0.003,0.014,0.044,0.091,0.17,0.269,0.362,0.477,0.6,0.698,-79.090291,35.042031,37051.1,37051
37051,cumberland,nc,0,0,0.003,0.014,0.044,0.091,0.17,0.269,0.362,0.477,0.6,0.698,-79.089398,35.070442,37051.1,37051
37051,cumberland,nc,0,0,0.003,0.014,0.044,0.091,0.17,0.269,0.362,0.477,0.6,0.698,-79.101162,35.114332,37051.1,37051
37051,cumberland,nc,0,0,0.003,0.014,0.044,0.091,0.17,0.269,0.362,0.477,0.6,0.698,-79.112921,35.125651,37051.1,37051
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-76.313215,36.550551,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-76.12235216,36.55062091,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-76.034751,36.550653,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-76.02675,36.550553,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.957648,36.550553,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.955748,36.550553,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.953447,36.550553,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.952847,36.550553,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.922046,36.550654,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.911446,36.550654,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.909046,36.550654,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.904745,36.550654,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.903445,36.550654,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.894145,36.550754,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.893245,36.550654,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.891945,36.550754,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.886545,36.550754,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.885945,36.550754,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.880644,36.550754,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.879744,36.550754,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.867044,36.550754,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.856901,36.500155,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.834975,36.42265,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.818735,36.357579,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.79641,36.290351,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.77332948,36.23152851,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.79436064,36.22732746,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.798528,36.2308,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.80369,36.235853,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.811588,36.244014,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.811851,36.247699,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.808165,36.259545,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.814483,36.285344,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.822907,36.291662,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.833964,36.292188,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.837913,36.294558,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.845284,36.305614,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.841335,36.328517,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.831858,36.339047,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.831595,36.346418,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.836201,36.363135,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.843046,36.371032,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.847258,36.372085,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.85147,36.379456,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.852523,36.384721,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.85147,36.415785,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.864106,36.430527,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.880428,36.435792,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.888325,36.441583,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.891484,36.460537,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.899908,36.482124,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.907279,36.485809,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.913071,36.486336,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.917283,36.485809,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.924127,36.482124,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.927333,36.482815,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.935473,36.490601,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.960069,36.495025,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.972545,36.494671,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.975293,36.485535,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.989791,36.493943,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.98054,36.51278,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.986226,36.525655,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.996208,36.528138,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-76.022475,36.52709,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-76.026394,36.516486,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-76.042556,36.510565,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-76.031949,36.482496,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-76.020216,36.45862,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-76.012337,36.447462,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-76.003912,36.441864,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.989869,36.436808,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.98005,36.435464,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.962285,36.41724,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.940676,36.41885,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.936446,36.423079,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.932694,36.427627,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.928369,36.428588,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.923601,36.425788,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.916409,36.38901,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.916949,36.383167,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.923511,36.367796,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.923331,36.361863,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.917758,36.353593,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.915331,36.352335,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.895285,36.319615,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.888211,36.293414,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.882154,36.284674,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.872721,36.28277,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.864933,36.284674,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.86052,36.280607,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.861818,36.266415,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.867356,36.252483,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.864154,36.235522,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.858703,36.222628,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.848838,36.21657,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.838367,36.200129,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.841222,36.193812,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.839924,36.17711,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.823915,36.158332,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.822531,36.145957,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.813444,36.136871,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.800378,36.112728,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.791637,36.082267,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.793974,36.07171,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.799779,36.07264,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.836084,36.092616,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.847785,36.10199,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.867792,36.127262,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.866323,36.14141,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.863914,36.159226,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.882987,36.186807,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.910658,36.212157,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.922344,36.244122,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.94984,36.25787,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.95938172,36.25565113,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.961058,36.268171,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.949087,36.273844,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.948426,36.285268,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.964851,36.288443,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.969625,36.306312,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-75.994539,36.308794,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-76.007914,36.328648,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-76.020578,36.333379,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-76.016707,36.344324,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-76.030798,36.338501,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-76.028607,36.348768,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-76.050755,36.359819,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-76.063689,36.347451,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-76.075895,36.346677,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-76.114577,36.357813,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-76.12181,36.371088,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-76.147626,36.394463,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-76.157472,36.398178,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-76.158532,36.425333,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-76.31330292,36.55055123,37053.1,37053
37053,currituck,nc,0,0,0,0,0,0.001,0.001,0.005,0.007,0.017,0.032,0.066,-76.313215,36.550551,37053.1,37053
37055,dare,nc,0,0,0,0,0,0,0,0,0.003,0.005,0.02,0.035,-76.013021,35.670065,37055.1,37055
37055,dare,nc,0,0,0,0,0,0,0,0,0.003,0.005,0.02,0.035,-75.9869,35.768194,37055.1,37055
37055,dare,nc,0,0,0,0,0,0,0,0,0.003,0.005,0.02,0.035,-75.987148,35.836967,37055.1,37055
37055,dare,nc,0,0,0,0,0,0,0,0,0.003,0.005,0.02,0.035,-75.97783,35.897181,37055.1,37055
37055,dare,nc,0,0,0,0,0,0,0,0,0.003,0.005,0.02,0.035,-75.966247,35.899287,37055.1,37055
37055,dare,nc,0,0,0,0,0,0,0,0,0.003,0.005,0.02,0.035,-75.962562,35.901393,37055.1,37055
37055,dare,nc,0,0,0,0,0,0,0,0,0.003,0.005,0.02,0.035,-75.94782,35.920347,37055.1,37055
37055,dare,nc,0,0,0,0,0,0,0,0,0.003,0.005,0.02,0.035,-75.934131,35.928244,37055.1,37055
37055,dare,nc,0,0,0,0,0,0,0,0,0.003,0.005,0.02,0.035,-75.929919,35.928771,37055.1,37055
37055,dare,nc,0,0,0,0,0,0,0,0,0.003,0.005,0.02,0.035,-75.927286,35.93193,37055.1,37055
37055,dare,nc,0,0,0,0,0,0,0,0,0.003,0.005,0.02,0.035,-75.92676,35.940354,37055.1,37055
37055,dare,nc,0,0,0,0,0,0,0,0,0.003,0.005,0.02,0.035,-75.937816,35.950884,37055.1,37055
37055,dare,nc,0,0,0,0,0,0,0,0,0.003,0.005,0.02,0.035,-75.943608,35.952464,37055.1,37055
37055,dare,nc,0,0,0,0,0,0,0,0,0.003,0.005,0.02,0.035,-75.946767,35.955623,37055.1,37055
37055,dare,nc,0,0,0,0,0,0,0,0,0.003,0.005,0.02,0.035,-75.947293,35.959835,37055.1,37055
37055,dare,nc,0,0,0,0,0,0,0,0,0.003,0.005,0.02,0.035,-75.938343,35.9651,37055.1,37055
37055,dare,nc,0,0,0,0,0,0,0,0,0.003,0.005,0.02,0.035,-75.899382,35.977209,37055.1,37055
37055,dare,nc,0,0,0,0,0,0,0,0,0.003,0.005,0.02,0.035,-75.879374,35.978789,37055.1,37055
37055,dare,nc,0,0,0,0,0,0,0,0,0.003,0.005,0.02,0.035,-75.86042,35.978262,37055.1,37055
37055,dare,nc,0,0,0,0,0,0,0,0,0.003,0.005,0.02,0.035,-75.84989,35.976156,37055.1,37055
37055,dare,nc,0,0,0,0,0,0,0,0,0.003,0.005,0.02,0.035,-75.80935,35.959308,37055.1,37055
37055,dare,nc,0,0,0,0,0,0,0,0,0.003,0.005,0.02,0.035,-75.805138,35.954043,37055.1,37055
37055,dare,nc,0,0,0,0,0,0,0,0,0.003,0.005,0.02,0.035,-75.800926,35.944566,37055.1,37055
37055,dare,nc,0,0,0,0,0,0,0,0,0.003,0.005,0.02,0.035,-75.782498,35.935615,37055.1,37055
37055,dare,nc,0,0,0,0,0,0,0,0,0.003,0.005,0.02,0.035,-75.782498,35.928244,37055.1,37055
